COD.MUN|MUNICIPI|DTE.|SECCIÓ|SUB.|MESA|COMPREN ELS ELECTORS|LOCALS EN QUE SE CELEBRA LA VOTACIÓ|DIRECCIÓ
08019|BARCELONA|08|033||U|A Z|CEIP VICTOR CATALA|C FONT DE CANYELLES (DE LA) NUM: 35,08016 BARCELONA
08019|BARCELONA|08|034||U|A Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|035||U|A Z|CASAL CASA NOSTRA|C MALADETA NUM: 38,08016 BARCELONA
08019|BARCELONA|08|036||U|A Z|CEIP CALDERON BARCA|C ORDUÑA NUM: 5,08031 BARCELONA
08019|BARCELONA|08|037||U|A Z|CEIP CALDERON BARCA|C ORDUÑA NUM: 5,08031 BARCELONA
08019|BARCELONA|08|038||U|A Z|CEIP CALDERON BARCA|C ORDUÑA NUM: 5,08031 BARCELONA
08019|BARCELONA|08|039||U|A Z|CEIP CALDERON BARCA|C ORDUÑA NUM: 5,08031 BARCELONA
08019|BARCELONA|08|040||U|A Z|CEIP EL TURO|C PEÑALARA NUM: 19,08031 BARCELONA
08019|BARCELONA|08|041||A|A L|CEIP EL TURO|C PEÑALARA NUM: 19,08031 BARCELONA
08019|BARCELONA|08|041||B|M Z|CEIP EL TURO|C PEÑALARA NUM: 19,08031 BARCELONA
08019|BARCELONA|08|042||U|A Z|CEIP EL TURO|C PEÑALARA NUM: 19,08031 BARCELONA
08019|BARCELONA|08|043||U|A Z|CEIP EL TURO|C PEÑALARA NUM: 19,08031 BARCELONA
08019|BARCELONA|08|044||U|A Z|ESPAI JOVE LES BASSES|C TEIDE NUM: 20,08031 BARCELONA
08019|BARCELONA|08|045||U|A Z|ESPAI JOVE LES BASSES|C TEIDE NUM: 20,08031 BARCELONA
08019|BARCELONA|08|046||U|A Z|CEE JOSEP PLA|PG FABRA I PUIG NUM: 406,08031 BARCELONA
08019|BARCELONA|08|047||U|A Z|CEE JOSEP PLA|PG FABRA I PUIG NUM: 406,08031 BARCELONA
08019|BARCELONA|08|048||U|A Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|049||U|A Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|050||U|A Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|051||U|A Z|CASAL GUINEUETA CENTRE|C GUINEUETA NUM: 19,08042 BARCELONA
08019|BARCELONA|08|052||U|A Z|CEIP AGORA|C MARNE NUM: 2,08042 BARCELONA
08019|BARCELONA|08|053||U|A Z|CEIP AGORA|C MARNE NUM: 2,08042 BARCELONA
08019|BARCELONA|08|054||A|A L|CEIP AGORA|C MARNE NUM: 2,08042 BARCELONA
08019|BARCELONA|08|054||B|M Z|CEIP AGORA|C MARNE NUM: 2,08042 BARCELONA
08019|BARCELONA|08|055||A|A L|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|055||B|M Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|08|056||U|A Z|CEIP AGORA|C MARNE NUM: 2,08042 BARCELONA
08019|BARCELONA|08|057||U|A Z|IES GUINEUETA|C ARTESANIA (DE L') NUM: 55,08042 BARCELONA
08019|BARCELONA|08|058||A|A L|CASAL GUINEUETA CENTRE|C GUINEUETA NUM: 19,08042 BARCELONA
08019|BARCELONA|08|058||B|M Z|CASAL GUINEUETA CENTRE|C GUINEUETA NUM: 19,08042 BARCELONA
08019|BARCELONA|08|059||U|A Z|CASAL GUINEUETA CENTRE|C GUINEUETA NUM: 19,08042 BARCELONA
08019|BARCELONA|08|060||U|A Z|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|061||A|A L|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|061||B|M Z|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|062||U|A Z|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|063||U|A Z|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|064||A|A L|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|064||B|M Z|CEIP TOMAS MORO|C MIGUEL HERNANDEZ NUM: 11,08042 BARCELONA
08019|BARCELONA|08|065||U|A Z|INSTITUT ESCOLA TURÓ DE ROQUETES|C ALCANTARA NUM: 22,08042 BARCELONA
08019|BARCELONA|08|066||U|A Z|CEIP ANTAVIANA|C NOU BARRIS NUM: 12,08042 BARCELONA
08019|BARCELONA|08|067||U|A Z|CEIP ANTAVIANA|C NOU BARRIS NUM: 12,08042 BARCELONA
08019|BARCELONA|08|068||A|A L|CASAL GENT GRAN ROQUETES|C GARIGLIANO NUM: 58,08042 BARCELONA
08019|BARCELONA|08|068||B|M Z|CASAL GENT GRAN ROQUETES|C GARIGLIANO NUM: 58,08042 BARCELONA
08019|BARCELONA|08|069||U|A Z|INSTITUT ESCOLA TURÓ DE ROQUETES|C ALCANTARA NUM: 22,08042 BARCELONA
08019|BARCELONA|08|070||U|A Z|BIBLIOTECA LES ROQUETES|VIA FAVENCIA NUM: 288 B,08042 BARCELONA
08019|BARCELONA|08|071||U|A Z|INSTITUT ESCOLA TURÓ DE ROQUETES|C ALCANTARA NUM: 22,08042 BARCELONA
08019|BARCELONA|08|072||U|A Z|INSTITUT ESCOLA TURÓ DE ROQUETES|C ALCANTARA NUM: 22,08042 BARCELONA
08019|BARCELONA|08|073||U|A Z|INSTITUT ESCOLA TURÓ DE ROQUETES|C ALCANTARA NUM: 22,08042 BARCELONA
08019|BARCELONA|08|074||U|A Z|BIBLIOTECA LES ROQUETES|VIA FAVENCIA NUM: 288 B,08042 BARCELONA
08019|BARCELONA|08|075||A|A L|BIBLIOTECA LES ROQUETES|VIA FAVENCIA NUM: 288 B,08042 BARCELONA
08019|BARCELONA|08|075||B|M Z|BIBLIOTECA LES ROQUETES|VIA FAVENCIA NUM: 288 B,08042 BARCELONA
08019|BARCELONA|08|076||U|A Z|CEIP AIGUAMARINA|C CASALS I CUBERO NUM: 241,08042 BARCELONA
08019|BARCELONA|08|077||U|A Z|CEIP AIGUAMARINA|C CASALS I CUBERO NUM: 241,08042 BARCELONA
08019|BARCELONA|08|078||U|A Z|IES GUINEUETA|C ARTESANIA (DE L') NUM: 55,08042 BARCELONA
08019|BARCELONA|08|079||U|A Z|IES GUINEUETA|C ARTESANIA (DE L') NUM: 55,08042 BARCELONA
08019|BARCELONA|08|080||U|A Z|CEIP AIGUAMARINA|C CASALS I CUBERO NUM: 241,08042 BARCELONA
08019|BARCELONA|08|081||U|A Z|CEIP AIGUAMARINA|C CASALS I CUBERO NUM: 241,08042 BARCELONA
08019|BARCELONA|08|082||U|A Z|CEIP AIGUAMARINA|C CASALS I CUBERO NUM: 241,08042 BARCELONA
08019|BARCELONA|08|083||U|A Z|CEIP VICTOR CATALA|C FONT DE CANYELLES (DE LA) NUM: 35,08016 BARCELONA
08019|BARCELONA|08|084||U|A Z|IES SANT ANDREU|C BADOSA NUM: 10,08016 BARCELONA
08019|BARCELONA|08|085||U|A Z|CEIP VICTOR CATALA|C FONT DE CANYELLES (DE LA) NUM: 35,08016 BARCELONA
08019|BARCELONA|08|086||U|A Z|CEIP VICTOR CATALA|C FONT DE CANYELLES (DE LA) NUM: 35,08016 BARCELONA
08019|BARCELONA|08|087||U|A Z|IES SANT ANDREU|C BADOSA NUM: 10,08016 BARCELONA
08019|BARCELONA|08|088||U|A Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|089||U|A Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|090||U|A Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|091||U|A Z|IES SANT ANDREU|C BADOSA NUM: 10,08016 BARCELONA
08019|BARCELONA|08|092||U|A Z|IES SANT ANDREU|C BADOSA NUM: 10,08016 BARCELONA
08019|BARCELONA|08|093||U|A Z|IES SANT ANDREU|C BADOSA NUM: 10,08016 BARCELONA
08019|BARCELONA|08|094||A|A L|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|094||B|M Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|095||U|A Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|096||U|A Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|097||U|A Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|098||U|A Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|099||U|A Z|CEIP TIBIDABO|C JOAQUIM VALLS NUM: 10,08016 BARCELONA
08019|BARCELONA|08|100||U|A Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|101||A|A L|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|101||B|M Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|102||U|A Z|ESCOLA PROSPERITAT|C MOLI NUM: 57,08016 BARCELONA
08019|BARCELONA|08|103||U|A Z|CEIP ANTAVIANA|C NOU BARRIS NUM: 12,08042 BARCELONA
08019|BARCELONA|08|104||U|A Z|CEIP SANT JORDI|C PEDROSA NUM: 16,08033 BARCELONA
08019|BARCELONA|08|105||U|A Z|IES ROGER DE FLOR|C PEDROSA NUM: 2,08033 BARCELONA
08019|BARCELONA|08|106||U|A Z|IES ROGER DE FLOR|C PEDROSA NUM: 2,08033 BARCELONA
08019|BARCELONA|08|107||A|A L|CEIP SANT JORDI|C PEDROSA NUM: 16,08033 BARCELONA
08019|BARCELONA|08|107||B|M Z|CEIP SANT JORDI|C PEDROSA NUM: 16,08033 BARCELONA
08019|BARCELONA|08|108||U|A Z|IES PABLO RUIZ PICASSO|C SANT FELIU DE CODINES NUM: 1,08033 BARCELONA
08019|BARCELONA|08|109||U|A Z|IES PABLO RUIZ PICASSO|C SANT FELIU DE CODINES NUM: 1,08033 BARCELONA
08019|BARCELONA|08|110||U|A Z|CASAL D'AVIS PEDRAFORCA|C PEDRAFORCA NUM: 20,08033 BARCELONA
08019|BARCELONA|08|111||U|A Z|CASAL D'AVIS PEDRAFORCA|C PEDRAFORCA NUM: 20,08033 BARCELONA
08019|BARCELONA|08|112||U|A Z|CENTRE CIVIC ZONA NORD|C VALLCIVERA NUM: 14,08033 BARCELONA
08019|BARCELONA|08|113||U|A Z|CASAL D'AVIS PEDRAFORCA|C PEDRAFORCA NUM: 20,08033 BARCELONA
08019|BARCELONA|08|114||U|A Z|CASAL D'AVIS PEDRAFORCA|C PEDRAFORCA NUM: 20,08033 BARCELONA
08019|BARCELONA|08|115||U|A Z|CENTRE CIVIC ZONA NORD|C VALLCIVERA NUM: 14,08033 BARCELONA
08019|BARCELONA|08|116||U|A Z|CEIP CIUTAT COMTAL|C PUJALT NUM: 4,08033 BARCELONA
08019|BARCELONA|08|215||U|A Z|PARC TECNOLÒGIC BARCELONA NORD|C MARIE CURIE NUM: 8,08042 BARCELONA
08019|BARCELONA|09|001||A|A L|ESCOLA DE JOVES TRINITAT VELLA|C PARE PEREZ DEL PULGAR NUM: 17,08033 BARCELONA
08019|BARCELONA|09|001||B|M Z|ESCOLA DE JOVES TRINITAT VELLA|C PARE PEREZ DEL PULGAR NUM: 17,08033 BARCELONA
08019|BARCELONA|09|002||U|A Z|CEIP RAMON I CAJAL|C MARE DE DEU DE LORDA NUM: 25,08033 BARCELONA
08019|BARCELONA|09|003||A|A L|CEIP RAMON I CAJAL|C MARE DE DEU DE LORDA NUM: 25,08033 BARCELONA
08019|BARCELONA|09|003||B|M Z|CEIP RAMON I CAJAL|C MARE DE DEU DE LORDA NUM: 25,08033 BARCELONA
08019|BARCELONA|09|004||U|A Z|CEIP RAMON I CAJAL|C MARE DE DEU DE LORDA NUM: 25,08033 BARCELONA
08019|BARCELONA|09|005||U|A Z|CEIP RAMON I CAJAL|C MARE DE DEU DE LORDA NUM: 25,08033 BARCELONA
08019|BARCELONA|09|006||U|A Z|CEIP BARO DE VIVER|C TUCUMAN NUM: 1,08030 BARCELONA
08019|BARCELONA|09|007||U|A Z|CEIP BARO DE VIVER|C TUCUMAN NUM: 1,08030 BARCELONA
08019|BARCELONA|09|008||A|A L|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|008||B|M Z|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|009||U|A Z|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|010||A|A L|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|010||B|M Z|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|011||A|A L|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|011||B|M Z|CEIP BERNAT BOIL|PG MOLLERUSSA NUM: 1,08030 BARCELONA
08019|BARCELONA|09|013||A|A L|CENTRE CIVIC BON PASTOR|PL ROBERT GERHARD NUM: 3,08030 BARCELONA
08019|BARCELONA|09|013||B|M Z|CENTRE CIVIC BON PASTOR|PL ROBERT GERHARD NUM: 3,08030 BARCELONA
08019|BARCELONA|09|014||U|A Z|CENTRE CIVIC BON PASTOR|PL ROBERT GERHARD NUM: 3,08030 BARCELONA
08019|BARCELONA|09|015||A|A L|CENTRE CIVIC BON PASTOR|PL ROBERT GERHARD NUM: 3,08030 BARCELONA
08019|BARCELONA|09|015||B|M Z|CENTRE CIVIC BON PASTOR|PL ROBERT GERHARD NUM: 3,08030 BARCELONA
08019|BARCELONA|09|016||A|A L|CENTRE CULTURAL CAN FABRA|C SEGRE NUM: 24,08030 BARCELONA
08019|BARCELONA|09|016||B|M Z|CENTRE CULTURAL CAN FABRA|C SEGRE NUM: 24,08030 BARCELONA
08019|BARCELONA|09|017||U|A Z|CENTRE CIVIC SANT ANDREU|C GRAN DE SANT ANDREU NUM: 111,08030 BARCELONA
08019|BARCELONA|09|018||U|A Z|ESCOLA SUPERIOR DISSENY I D'ART LLOTJA|C PARE MANYANET NUM: 40,08027 BARCELONA
08019|BARCELONA|09|019||A|A L|ESCOLA SUPERIOR DISSENY I D'ART LLOTJA|C PARE MANYANET NUM: 40,08027 BARCELONA
08019|BARCELONA|09|019||B|M Z|ESCOLA SUPERIOR DISSENY I D'ART LLOTJA|C PARE MANYANET NUM: 40,08027 BARCELONA
08019|BARCELONA|09|020||U|A Z|CEIP TURO BLAU|C GRAN DE SANT ANDREU NUM: 2,08030 BARCELONA
08019|BARCELONA|09|021||U|A Z|CEIP TURO BLAU|C GRAN DE SANT ANDREU NUM: 2,08030 BARCELONA
08019|BARCELONA|09|022||U|A Z|CENTRE CIVIC SANT ANDREU|C GRAN DE SANT ANDREU NUM: 111,08030 BARCELONA
08019|BARCELONA|09|023||U|A Z|CENTRE CIVIC SANT ANDREU|C GRAN DE SANT ANDREU NUM: 111,08030 BARCELONA
08019|BARCELONA|09|024||U|A Z|CENTRE CULTURAL CAN FABRA|C SEGRE NUM: 24,08030 BARCELONA
08019|BARCELONA|09|025||U|A Z|CENTRE CULTURAL CAN FABRA|C SEGRE NUM: 24,08030 BARCELONA
08019|BARCELONA|09|026||A|A L|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|026||B|M Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|027||U|A Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|028||A|A L|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|028||B|M Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|029||U|A Z|CEIP IGNASI IGLESIAS|C PALOMAR NUM: 48,08030 BARCELONA
08019|BARCELONA|09|030||U|A Z|CEIP IGNASI IGLESIAS|C PALOMAR NUM: 48,08030 BARCELONA
08019|BARCELONA|09|031||U|A Z|CEIP IGNASI IGLESIAS|C PALOMAR NUM: 48,08030 BARCELONA
08019|BARCELONA|09|032||A|A L|ESCOLA EULÀLIA BOTA|C FERNANDO PESSOA NUM: 59,08030 BARCELONA
08019|BARCELONA|09|032||B|M Z|ESCOLA EULÀLIA BOTA|C FERNANDO PESSOA NUM: 59,08030 BARCELONA
08019|BARCELONA|09|033||A|A F|ESCOLA EULÀLIA BOTA|C FERNANDO PESSOA NUM: 59,08030 BARCELONA
08019|BARCELONA|09|033||B|G O|ESCOLA EULÀLIA BOTA|C FERNANDO PESSOA NUM: 59,08030 BARCELONA
08019|BARCELONA|09|033||C|P Z|ESCOLA EULÀLIA BOTA|C FERNANDO PESSOA NUM: 59,08030 BARCELONA
08019|BARCELONA|09|034||U|A Z|CENTRE MUNICIPAL CULTURA POPULAR|C ARQUIMEDES NUM: 30,08030 BARCELONA
08019|BARCELONA|09|035||A|A L|CENTRE MUNICIPAL CULTURA POPULAR|C ARQUIMEDES NUM: 30,08030 BARCELONA
08019|BARCELONA|09|035||B|M Z|CENTRE MUNICIPAL CULTURA POPULAR|C ARQUIMEDES NUM: 30,08030 BARCELONA
08019|BARCELONA|09|036||U|A Z|CENTRE MUNICIPAL CULTURA POPULAR|C ARQUIMEDES NUM: 30,08030 BARCELONA
08019|BARCELONA|09|037||U|A Z|CEIP IGNASI IGLESIAS|C PALOMAR NUM: 48,08030 BARCELONA
08019|BARCELONA|09|038||A|A L|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|038||B|M Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|039||A|A L|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|039||B|M Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|040||U|A Z|CEIP SANT PERE NOLASC|C GUARDIOLA I FELIU NUM: 7,08030 BARCELONA
08019|BARCELONA|09|041||U|A Z|CASAL DE GENT GRAN BASCONIA|C BASCONIA NUM: 42,08030 BARCELONA
08019|BARCELONA|09|042||U|A Z|CASAL DE GENT GRAN BASCONIA|C BASCONIA NUM: 42,08030 BARCELONA
08019|BARCELONA|09|043||U|A Z|CASAL DE GENT GRAN BASCONIA|C BASCONIA NUM: 42,08030 BARCELONA
08019|BARCELONA|09|044||U|A Z|CASAL DE GENT GRAN BASCONIA|C BASCONIA NUM: 42,08030 BARCELONA
08019|BARCELONA|09|045||U|A Z|CASAL DE GENT GRAN BASCONIA|C BASCONIA NUM: 42,08030 BARCELONA
08019|BARCELONA|09|046||U|A Z|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|047||U|A Z|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|048||U|A Z|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|049||U|A Z|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|050||A|A L|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|050||B|M Z|CEIP MESTRE ENRIC GIBERT I CAMINS|C IRLANDA NUM: 19,08030 BARCELONA
08019|BARCELONA|09|051||U|A Z|CENTRE CIVIC SANT ANDREU|C GRAN DE SANT ANDREU NUM: 111,08030 BARCELONA
08019|BARCELONA|09|052||U|A Z|CEIP TURO BLAU|C GRAN DE SANT ANDREU NUM: 2,08030 BARCELONA
08019|BARCELONA|09|053||A|A L|IES PRINCEP DE VIANA|C TORROELLA DE MONTGRI NUM: 6,08027 BARCELONA
08019|BARCELONA|09|053||B|M Z|IES PRINCEP DE VIANA|C TORROELLA DE MONTGRI NUM: 6,08027 BARCELONA
08019|BARCELONA|09|054||U|A Z|IES PRINCEP DE VIANA|C TORROELLA DE MONTGRI NUM: 6,08027 BARCELONA
08019|BARCELONA|09|055||A|A L|ESCOLA PEGASO|C DUBLIN NUM: 5,08027 BARCELONA
08019|BARCELONA|09|055||B|M Z|ESCOLA PEGASO|C DUBLIN NUM: 5,08027 BARCELONA
08019|BARCELONA|09|056||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|057||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|058||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|059||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|060||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|061||A|A L|ESCOLA SUPERIOR DISSENY I D'ART LLOTJA|C PARE MANYANET NUM: 40,08027 BARCELONA
08019|BARCELONA|09|061||B|M Z|ESCOLA SUPERIOR DISSENY I D'ART LLOTJA|C PARE MANYANET NUM: 40,08027 BARCELONA
08019|BARCELONA|09|062||U|A Z|ESCOLA CONGRES-INDIANS|C AÇORES NUM: 1,08027 BARCELONA
08019|BARCELONA|09|063||U|A Z|CEIP EL SAGRER|C COSTA RICA NUM: 24,08027 BARCELONA
08019|BARCELONA|09|064||U|A Z|CEIP ESTEL|C FELIP II NUM: 54,08027 BARCELONA
08019|BARCELONA|09|065||A|A L|CEIP ESTEL|C FELIP II NUM: 54,08027 BARCELONA
08019|BARCELONA|09|065||B|M Z|CEIP ESTEL|C FELIP II NUM: 54,08027 BARCELONA
08019|BARCELONA|09|066||U|A Z|CEIP EL SAGRER|C COSTA RICA NUM: 24,08027 BARCELONA
08019|BARCELONA|09|067||U|A Z|CEIP EL SAGRER|C COSTA RICA NUM: 24,08027 BARCELONA
08019|BARCELONA|09|068||A|A L|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|068||B|M Z|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|069||U|A Z|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|070||A|A L|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|070||B|M Z|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|071||A|A L|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|071||B|M Z|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|072||U|A Z|ESCOLA LA SALLE CONGRES|C CARDENAL TEDESCHINI NUM: 50,08027 BARCELONA
08019|BARCELONA|09|073||A|A L|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|073||B|M Z|CASAL GENT GRAN LA PALMERA|C OLESA NUM: 41,08027 BARCELONA
08019|BARCELONA|09|074||A|A L|ESCOLA LA SALLE CONGRES|C CARDENAL TEDESCHINI NUM: 50,08027 BARCELONA
08019|BARCELONA|09|074||B|M Z|ESCOLA LA SALLE CONGRES|C CARDENAL TEDESCHINI NUM: 50,08027 BARCELONA
08019|BARCELONA|09|075||U|A Z|ESCOLA LA SALLE CONGRES|C CARDENAL TEDESCHINI NUM: 50,08027 BARCELONA
